Id;lloc_de_gravacio;Nom_fitxer;YouTube_logotips;Incrustació_logotips;adreca_html;grup_edat;data_enregistrament;codi_informant;Activitat;Etiquetes;Gènere discursiu;;;;;;;;;;;;;;;
277;13;CORPUS 00001 NQ NM ;https://youtu.be/XBEwDrVJf8A;;https://www.youtube.com/embed/XBEwDrVJf8A;51-80 anys;20/11/2024;NQ-NM;1;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
278;13;CORPUS 00001 TH JC;https://youtu.be/fQOWwSBS7gE;;https://www.youtube.com/embed/fQOWwSBS7gE;31-50 anys;20/11/2024;TH-JC;1;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
279;11;CORPUS 00001 BM RK;https://youtu.be/XfDWS0jE1DM;;https://www.youtube.com/embed/XfDWS0jE1DM;51-80 anys;19/2/2023;BM-RK;1;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
280;11;CORPUS 00002 BM 2;https://youtu.be/R5H5k8Y0z2s;;https://www.youtube.com/embed/R5H5k8Y0z2s;51-80 anys;19/2/2023;BM;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
281;11;CORPUS 00002 RK 2;https://youtu.be/LVUSO62LL2k;;https://www.youtube.com/embed/LVUSO62LL2k;51-80 anys;19/2/2023;RK;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
282;11;CORPUS 00003 BM;https://youtu.be/3GnFT6s_iEA;;https://www.youtube.com/embed/3GnFT6s_Iea;51-80 anys;19/2/2023;BM;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
283;11;CORPUS 00003 RK 2;https://youtu.be/cwWrEoScAio;;https://www.youtube.com/embed/cwWrEoScAio;51-80 anys;19/2/2023;RK;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
284;11;CORPUS 00004 BM RK;https://youtu.be/j1cmNSUpolU;;https://www.youtube.com/embed/j1cmNSUpolU;51-80 anys;19/2/2023;BM-RK;4;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
285;11;CORPUS 00008 BM RK;https://youtu.be/oJtjDeqZ_PU;;https://www.youtube.com/embed/oJtjDeqZ_PU;51-80 anys;19/2/2023;BM-RK;9;LSC, CORPUS, llengua de signes catalana;Argumentació;;;;;;;;;;;;;;;
286;11;CORPUS 00005a BM RK;https://youtu.be/yF46a4BEbho;;https://www.youtube.com/embed/yF46a4BEbho;51-80 anys;19/2/2023;BM-RK;5;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
287;11;CORPUS 00005b BM RK;https://youtu.be/Tb6_RT4mXs8;;https://www.youtube.com/embed/Tb6_RT4mXs8;51-80 anys;19/2/2023;BM-RK;6;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
288;11;CORPUS 00007 BM;https://youtu.be/Gn_ippewpTI;;https://www.youtube.com/embed/Gn_ippewpTI;51-80 anys;19/2/2023;BM;8;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
289;11;CORPUS 00007 RK;https://youtu.be/4KYIZ9j927o;;https://www.youtube.com/embed/4KYIZ9j927o;51-80 anys;19/2/2023;RK;8;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
290;11;CORPUS 00003 DC;https://youtu.be/BmNXQ62g8so;;https://www.youtube.com/embed/BmNXQ62g8so;18-30 anys;19/2/2023;DC;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
291;11;CORPUS 00003 ES;https://youtu.be/pIKJiLvnx20;;https://www.youtube.com/embed/pIKJiLvnx20;18-30 anys;19/2/2023;ES;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
292;11;CORPUS 00004 DC ES;https://youtu.be/Xlw4IhhPWhI;;https://www.youtube.com/embed/Xlw4IhhPWhI;18-30 anys;19/2/2023;DC-ES;4;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
293;11;CORPUS 00005a DC ES (1);https://youtu.be/8mGSgQdk3e0;;https://www.youtube.com/embed/8mGSgQdk3e0;18-30 anys;19/2/2023;DC-ES;5;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
294;11;CORPUS 00005b DC ES;https://youtu.be/u_L-tIP2luU;;https://www.youtube.com/embed/u_L-tIP2luU;18-30 anys;19/2/2023;DC-ES;6;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
295;13;CORPUS 00002 JC;https://youtu.be/nrwOJHBZx8s;;https://www.youtube.com/embed/nrwOJHBZx8s;31-50 anys;20/11/2024;JC;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
296;13;CORPUS 00002 TH;https://youtu.be/fRShSb35gzA;;https://www.youtube.com/embed/fRShSb35gzA;31-50 anys;20/11/2024;TH;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
297;13;CORPUS 00003 JC;https://youtu.be/VbebCjUOUL8;;https://www.youtube.com/embed/VbebCjUOUL8;31-50 anys;20/11/2024;JC;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
298;13;CORPUS 00003 TH;https://youtu.be/NB1U4zWPzWk;;https://www.youtube.com/embed/NB1U4zWPzWk;31-50 anys;20/11/2024;TH;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
299;13;CORPUS 00004 TH JC;https://youtu.be/0adUVMb03BU;;https://www.youtube.com/embed/0adUVMb03BU;31-50 anys;20/11/2024;TH-JC;4;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
300;13;CORPUS 00005a TH JC;https://youtu.be/FJueua3v9so;;https://www.youtube.com/embed/FJueua3v9so;31-50 anys;20/11/2024;TH-JC;5;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
301;13;CORPUS 00005b TH JC;https://youtu.be/uIn4wWzyrKA;;https://www.youtube.com/embed/uIn4wWzyrKA;31-50 anys;20/11/2024;TH-JC;6;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
302;13;CORPUS 00006 TH JC;https://youtu.be/W_Fa7UYcKFI;;https://www.youtube.com/embed/W_Fa7UYcKFI;31-50 anys;20/11/2024;TH-JC;7;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
303;13;CORPUS 00007 JC;https://youtu.be/L_O5pP-_nZI;;https://www.youtube.com/embed/L_O5pP-_Nzi;31-50 anys;20/11/2024;JC;8;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
304;13;CORPUS 00007 TH;https://youtu.be/w-mAtobSvsw;;https://www.youtube.com/embed/w-mAtobSvsw;31-50 anys;20/11/2024;TH;8;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
305;13;CORPUS 00008 TH JC;https://youtu.be/LPFwZoirq3Y;;https://www.youtube.com/embed/LPFwZoirq3Y;31-50 anys;20/11/2024;TH-JC;9;LSC, CORPUS, llengua de signes catalana;Argumentació;;;;;;;;;;;;;;;
306;13;CORPUS 00002 MB ;https://youtu.be/NrCLR06yrq8;;https://www.youtube.com/embed/NrCLR06yrq8;18-30 anys;20/11/2024;MB;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
307;13;CORPUS 00002 QD ;https://youtu.be/mE4o-ZOzTvI;;https://www.youtube.com/embed/mE4o-ZOzTvI;18-30 anys;20/11/2024;QD;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
308;13;CORPUS 00003 MB ;https://youtu.be/V4dRBsdfx0g;;https://www.youtube.com/embed/V4dRBsdfx0g;18-30 anys;20/11/2024;MB;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
309;13;CORPUS 00003 QD ;https://youtu.be/rfOrxnVEPeY;;https://www.youtube.com/embed/rfOrxnVEPeY;18-30 anys;20/11/2024;QD;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
310;13;CORPUS 00004 MB QD;https://youtu.be/DSIDlzVhp3c;;https://www.youtube.com/embed/DSIDlzVhp3c;18-30 anys;20/11/2024;MB-QD;4;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
311;13;CORPUS 00005a MB QD;https://youtu.be/6_A2_SEP6YY;;https://www.youtube.com/embed/6_A2_SEP6YY;18-30 anys;20/11/2024;MB-QD;5;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
312;13;CORPUS 00005b MB QD;https://youtu.be/dlzRCq0tieo;;https://www.youtube.com/embed/dlzRCq0tieo;18-30 anys;20/11/2024;MB-QD;6;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
313;13;CORPUS 00006 MB QD;https://youtu.be/7BcG6UbwTKA;;https://www.youtube.com/embed/7BcG6UbwTKA;18-30 anys;20/11/2024;MB-QD;7;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
314;13;CORPUS 00007 MB ;https://youtu.be/dP98gA5xHF4;;https://www.youtube.com/embed/dP98gA5xHF4;18-30 anys;20/11/2024;MB;8;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
315;13;CORPUS 00007 QD ;https://youtu.be/t5zKH9K9L3s;;https://www.youtube.com/embed/t5zKH9K9L3s;18-30 anys;20/11/2024;QD;8;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
316;13;CORPUS 00008 MB QD;https://youtu.be/JvD2T-LnVyU;;https://www.youtube.com/embed/JvD2T-LnVyU;31-50 anys;20/11/2024;MB-QD;9;LSC, CORPUS, llengua de signes catalana;Argumentació;;;;;;;;;;;;;;;
317;11;CORPUS 00006 BM RK;https://youtu.be/IhXbZH2uvjI;;https://www.youtube.com/embed/IhXbZH2uvjI;51-80 anys;19/2/2023;BM-RK;7;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
318;13;CORPUS 00002 NM;https://youtu.be/8tlVBqzcwEQ;;https://www.youtube.com/embed/8tlVBqzcwEQ;51-80 anys;20/11/2024;NM;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
319;13;CORPUS 00002 NQ;https://youtu.be/JZVvwtSwRjw;;https://www.youtube.com/embed/JZVvwtSwRjw;51-80 anys;20/11/2024;NQ;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
320;13;CORPUS 00003 NM;https://youtu.be/EgicVkiVOUs;;https://www.youtube.com/embed/EgicVkiVOUs;51-80 anys;20/11/2024;NM;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
321;13;CORPUS 00003 NQ;https://youtu.be/6vK1rnT7PZw;;https://www.youtube.com/embed/6vK1rnT7PZw;51-80 anys;20/11/2024;NQ;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
322;13;CORPUS 00004 NQ NM;https://youtu.be/c3V2jm8ztgI;;https://www.youtube.com/embed/c3V2jm8ztgI;51-80 anys;20/11/2024;NQ-NM;4;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
323;13;CORPUS 00005a NQ NM;https://youtu.be/0eDME5Faccg;;https://www.youtube.com/embed/0eDME5Faccg;51-80 anys;20/11/2024;NQ-NM;5;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
323;13;CORPUS 00005b NQ NM;https://youtu.be/JFXnxnGbejw;;https://www.youtube.com/embed/JFXnxnGbejw;51-80 anys;20/11/2024;NQ-NM;6;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
324;13;CORPUS 00006 NQ NM;https://youtu.be/VGVz69ldwgU;;https://www.youtube.com/embed/VGVz69ldwgU;51-80 anys;20/11/2024;NQ-NM;7;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
325;13;CORPUS 00007 NM;https://youtu.be/C9T9VpImA9E;;https://www.youtube.com/embed/C9T9VpImA9E;51-80 anys;20/11/2024;NM;8;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
326;13;CORPUS 00007 NQ;https://youtu.be/WOOltvNvzFs;;https://www.youtube.com/embed/WOOltvNvzFs;51-80 anys;20/11/2024;NQ;8;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
327;13;CORPUS 00008 NQ NM ;https://youtu.be/2mP0Qi39iAE;;https://www.youtube.com/embed/2mP0Qi39iAE;51-80 anys;20/11/2024;NQ-NM;9;LSC, CORPUS, llengua de signes catalana;Argumentació;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
